region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-05-08,1233,23,,,,,,,,,
Austria,2021-05-09,1026,8,,,,,,,,,
Austria,2021-05-10,820,10,,,,,,,,,
Austria,2021-05-11,870,21,,,,,,,,,
Austria,2021-05-12,1194,15,,,,,,,,,
Austria,2021-05-13,933,16,,,,,,,,,
Austria,2021-05-14,887,11,,,,,,,,,
Austria,2021-05-15,644,15,,,,,,,,,
Austria,2021-05-16,673,4,,,,,,,,,
Austria,2021-05-17,476,6,,,,,,,,,
Austria,2021-05-18,582,19,,,,,,,,,
Austria,2021-05-19,899,9,,,,,,,,,
Austria,2021-05-20,562,19,,,,,,,,,
Austria,2021-05-21,677,7,,,,,,,,,
Austria,2021-05-22,583,7,,,,,,,,,
Austria,2021-05-23,504,5,,,,,,,,,
Austria,2021-05-24,360,1,,,,,,,,,
Austria,2021-05-25,398,4,,,,,,,,,
Austria,2021-05-26,445,15,,,,,,,,,
Austria,2021-05-27,585,7,,,,,,,,,
Austria,2021-05-28,541,15,,,,,,,,,
Austria,2021-05-29,498,4,,,,,,,,,
Austria,2021-05-30,379,4,,,,,,,,,
Austria,2021-05-31,229,7,,,,,,,,,
Austria,2021-06-01,337,12,,,,,,,,,
Austria,2021-06-02,400,6,,,,,,,,,
Austria,2021-06-03,282,6,,,,,,,,,
Austria,2021-06-04,333,4,,,,,,,,,
Austria,2021-06-05,271,5,,,,,,,,,
Austria,2021-06-06,362,3,,,,,,,,,
Austria,2021-06-07,279,1,,,,,,,,,
Austria,2021-06-08,243,7,,,,,,,,,
Austria,2021-06-09,366,3,,,,,,,,,
Austria,2021-06-10,283,0,,,,,,,,,
Austria,2021-06-11,216,2,,,,,,,,,
Austria,2021-06-12,200,0,,,,,,,,,
Austria,2021-06-13,233,9,,,,,,,,,
Austria,2021-06-14,112,1,,,,,,,,,
Austria,2021-06-15,117,6,,,,,,,,,
Austria,2021-06-16,153,3,,,,,,,,,
Austria,2021-06-17,179,3,,,,,,,,,
Austria,2021-06-18,128,3,,,,,,,,,
Austria,2021-06-19,136,2,,,,,,,,,
Austria,2021-06-20,131,1,,,,,,,,,
Austria,2021-06-21,94,0,,,,,,,,,
Austria,2021-06-22,58,4,,,,,,,,,
Austria,2021-06-23,117,2,,,,,,,,,
Austria,2021-06-24,77,11,,,,,,,,,
Austria,2021-06-25,94,3,,,,,,,,,
Austria,2021-06-26,176,0,,,,,,,,,
Austria,2021-06-27,69,1,,,,,,,,,
Austria,2021-06-28,63,1,,,,,,,,,
Austria,2021-06-29,29,0,,,,,,,,,
Austria,2021-06-30,59,2,,,,,,,,,
Austria,2021-07-01,62,4,,,,,,,,,
Austria,2021-07-02,95,3,,,,,,,,,
Austria,2021-07-03,93,0,,,,,,,,,
Austria,2021-07-04,59,,1.3,1.8,1,0,0,0,1,2,5
Austria,2021-07-05,45,,1.4,1.9,1,0,0,0,1,2,5
Austria,2021-07-06,46,,1.3,1.7,1,0,0,0,1,2,5
Austria,2021-07-07,63,,1.2,1.6,1,0,0,0,1,2,4
Austria,2021-07-08,55,,1.2,1.7,1,0,0,0,1,2,5
Austria,2021-07-09,55,,1.1,1.5,1,0,0,0,1,2,4
